account_id,customer_id,customer_name,transaction_amount,merchant_name,city,opening_balance
1000000014,14,Customer_14,29341.11,Merchant_23,Delhi,470359.68
1000000015,15,Customer_15,59088.03,Merchant_23,Delhi,101612.64
1000000016,16,Customer_16,29030.41,Merchant_23,Delhi,430031.17
1000000017,17,Customer_17,96484.95,Merchant_23,Pune,164331.09
1000000018,18,Customer_18,18291.66,Merchant_23,Delhi,400251.07
1000000019,19,Customer_19,186852.37,Merchant_23,Pune,94493.26
1000000020,20,Customer_20,11777.73,Merchant_23,Delhi,200569.00
1000000021,21,Customer_21,86011.36,Merchant_23,Chennai,69590.87
1000000022,22,Customer_22,118263.03,Merchant_23,Delhi,170184.18
1000000023,23,Customer_23,126028.77,Merchant_23,Pune,63767.63
1000000024,24,Customer_24,135470.61,Merchant_23,Pune,216822.32
1000000025,25,Customer_25,68529.25,Merchant_23,Bangalore,496206.29
1000000026,26,Customer_26,130642.98,Merchant_23,Chennai,13455.25
1000000027,27,Customer_27,89369.84,Merchant_23,Delhi,74382.62
1000000028,28,Customer_28,78640.73,Merchant_23,Bangalore,312201.63
1000000029,29,Customer_29,137560.30,Merchant_23,Chennai,85272.05
1000000030,30,Customer_30,27615.25,Merchant_23,Pune,413107.50
1000000031,31,Customer_31,168790.11,Merchant_23,Delhi,185974.51
1000000032,32,Customer_32,69063.42,Merchant_23,Pune,170045.38
1000000033,33,Customer_33,91535.47,Merchant_23,Bangalore,106098.64
1000000034,34,Customer_34,112609.30,Merchant_23,Chennai,250647.66
1000000035,35,Customer_35,62632.57,Merchant_23,Pune,285134.13
1000000036,36,Customer_36,59079.11,Merchant_23,Pune,119655.65
1000000037,37,Customer_37,50817.59,Merchant_23,Bangalore,210924.82
1000000038,38,Customer_38,156505.56,Merchant_23,Mumbai,144212.90
1000000039,39,Customer_39,150859.80,Merchant_23,Delhi,271013.37
1000000040,40,Customer_40,55043.45,Merchant_23,Chennai,323893.48
1000000041,41,Customer_41,189076.86,Merchant_23,Pune,199218.10
1000000042,42,Customer_42,139207.64,Merchant_23,Chennai,96805.61
1000000043,43,Customer_43,47637.58,Merchant_23,Pune,450009.85
1000000044,44,Customer_44,65115.19,Merchant_23,Chennai,262597.96
1000000045,45,Customer_45,51472.79,Merchant_23,Mumbai,105483.51
1000000046,46,Customer_46,108433.96,Merchant_23,Delhi,239065.43
1000000047,47,Customer_47,156119.90,Merchant_23,Bangalore,38528.86
1000000048,48,Customer_48,16436.22,Merchant_23,Chennai,433664.78
1000000049,49,Customer_49,77101.39,Merchant_23,Mumbai,123455.78
1000000050,50,Customer_50,10380.85,Merchant_23,Delhi,35777.25
1000000001,1,Customer_1,17198.28,Merchant_24,Bangalore,486337.64
1000000002,2,Customer_2,84436.08,Merchant_24,Pune,149997.57
1000000003,3,Customer_3,40622.08,Merchant_24,Mumbai,252624.05
1000000004,4,Customer_4,83894.24,Merchant_24,Pune,451095.49
1000000005,5,Customer_5,127825.59,Merchant_24,Mumbai,247576.72
1000000006,6,Customer_6,58909.38,Merchant_24,Bangalore,18095.81
1000000007,7,Customer_7,135858.20,Merchant_24,Delhi,167360.43
1000000008,8,Customer_8,54254.13,Merchant_24,Bangalore,396861.39
1000000009,9,Customer_9,33069.68,Merchant_24,Mumbai,87000.68
1000000010,10,Customer_10,109162.63,Merchant_24,Pune,351794.63
1000000011,11,Customer_11,37202.01,Merchant_24,Pune,445233.06
1000000012,12,Customer_12,13160.27,Merchant_24,Delhi,390848.18
1000000013,13,Customer_13,188836.20,Merchant_24,Delhi,432320.27
1000000014,14,Customer_14,20433.12,Merchant_24,Delhi,470359.68
1000000015,15,Customer_15,194108.10,Merchant_24,Delhi,101612.64
1000000016,16,Customer_16,67802.48,Merchant_24,Delhi,430031.17
1000000017,17,Customer_17,60074.77,Merchant_24,Pune,164331.09
1000000018,18,Customer_18,174975.08,Merchant_24,Delhi,400251.07
1000000019,19,Customer_19,87220.19,Merchant_24,Pune,94493.26
1000000020,20,Customer_20,81073.57,Merchant_24,Delhi,200569.00
1000000021,21,Customer_21,154416.69,Merchant_24,Chennai,69590.87
1000000022,22,Customer_22,45995.87,Merchant_24,Delhi,170184.18
1000000023,23,Customer_23,21100.19,Merchant_24,Pune,63767.63
1000000024,24,Customer_24,22219.36,Merchant_24,Pune,216822.32
1000000025,25,Customer_25,84358.77,Merchant_24,Bangalore,496206.29
1000000026,26,Customer_26,139372.71,Merchant_24,Chennai,13455.25
1000000027,27,Customer_27,89669.54,Merchant_24,Delhi,74382.62
1000000028,28,Customer_28,123174.07,Merchant_24,Bangalore,312201.63
1000000029,29,Customer_29,77811.21,Merchant_24,Chennai,85272.05
1000000030,30,Customer_30,17243.70,Merchant_24,Pune,413107.50
1000000031,31,Customer_31,122097.34,Merchant_24,Delhi,185974.51
1000000032,32,Customer_32,190995.89,Merchant_24,Pune,170045.38
1000000033,33,Customer_33,129295.28,Merchant_24,Bangalore,106098.64
1000000034,34,Customer_34,153329.65,Merchant_24,Chennai,250647.66
1000000035,35,Customer_35,152635.44,Merchant_24,Pune,285134.13
1000000036,36,Customer_36,54588.90,Merchant_24,Pune,119655.65
1000000037,37,Customer_37,87872.41,Merchant_24,Bangalore,210924.82
1000000038,38,Customer_38,169998.99,Merchant_24,Mumbai,144212.90
1000000039,39,Customer_39,40708.04,Merchant_24,Delhi,271013.37
1000000040,40,Customer_40,108531.15,Merchant_24,Chennai,323893.48
1000000041,41,Customer_41,83370.39,Merchant_24,Pune,199218.10
1000000042,42,Customer_42,45560.66,Merchant_24,Chennai,96805.61
1000000043,43,Customer_43,192536.63,Merchant_24,Pune,450009.85
1000000044,44,Customer_44,118855.63,Merchant_24,Chennai,262597.96
1000000045,45,Customer_45,138638.12,Merchant_24,Mumbai,105483.51
1000000046,46,Customer_46,57702.48,Merchant_24,Delhi,239065.43
1000000047,47,Customer_47,62981.07,Merchant_24,Bangalore,38528.86
1000000048,48,Customer_48,147446.54,Merchant_24,Chennai,433664.78
1000000049,49,Customer_49,186780.72,Merchant_24,Mumbai,123455.78
1000000050,50,Customer_50,176659.12,Merchant_24,Delhi,35777.25
1000000001,1,Customer_1,45214.00,Merchant_25,Bangalore,486337.64
1000000002,2,Customer_2,147814.43,Merchant_25,Pune,149997.57
1000000003,3,Customer_3,50984.08,Merchant_25,Mumbai,252624.05
1000000004,4,Customer_4,117736.66,Merchant_25,Pune,451095.49
1000000005,5,Customer_5,191428.84,Merchant_25,Mumbai,247576.72
1000000006,6,Customer_6,24796.13,Merchant_25,Bangalore,18095.81
1000000007,7,Customer_7,87666.92,Merchant_25,Delhi,167360.43
1000000008,8,Customer_8,150913.34,Merchant_25,Bangalore,396861.39
1000000009,9,Customer_9,103403.94,Merchant_25,Mumbai,87000.68
1000000010,10,Customer_10,128225.22,Merchant_25,Pune,351794.63
1000000011,11,Customer_11,143903.41,Merchant_25,Pune,445233.06
1000000012,12,Customer_12,122774.68,Merchant_25,Delhi,390848.18
1000000013,13,Customer_13,133370.85,Merchant_25,Delhi,432320.27
1000000014,14,Customer_14,19085.50,Merchant_25,Delhi,470359.68
1000000015,15,Customer_15,96280.01,Merchant_25,Delhi,101612.64
1000000016,16,Customer_16,145376.60,Merchant_25,Delhi,430031.17
1000000017,17,Customer_17,112944.34,Merchant_25,Pune,164331.09
1000000018,18,Customer_18,132582.04,Merchant_25,Delhi,400251.07
1000000019,19,Customer_19,63361.59,Merchant_25,Pune,94493.26
1000000020,20,Customer_20,143115.11,Merchant_25,Delhi,200569.00
1000000021,21,Customer_21,104345.35,Merchant_25,Chennai,69590.87
1000000022,22,Customer_22,147829.88,Merchant_25,Delhi,170184.18
1000000023,23,Customer_23,158221.73,Merchant_25,Pune,63767.63
1000000024,24,Customer_24,168225.12,Merchant_25,Pune,216822.32
1000000025,25,Customer_25,150747.13,Merchant_25,Bangalore,496206.29
1000000026,26,Customer_26,170710.16,Merchant_25,Chennai,13455.25
1000000027,27,Customer_27,88303.48,Merchant_25,Delhi,74382.62
1000000028,28,Customer_28,89455.02,Merchant_25,Bangalore,312201.63
1000000029,29,Customer_29,79530.99,Merchant_25,Chennai,85272.05
1000000030,30,Customer_30,157477.09,Merchant_25,Pune,413107.50
1000000031,31,Customer_31,174407.30,Merchant_25,Delhi,185974.51
1000000032,32,Customer_32,142985.49,Merchant_25,Pune,170045.38
1000000033,33,Customer_33,184521.74,Merchant_25,Bangalore,106098.64
1000000034,34,Customer_34,114213.46,Merchant_25,Chennai,250647.66
1000000035,35,Customer_35,170303.83,Merchant_25,Pune,285134.13
1000000036,36,Customer_36,196593.83,Merchant_25,Pune,119655.65
1000000037,37,Customer_37,182925.01,Merchant_25,Bangalore,210924.82
1000000038,38,Customer_38,169015.33,Merchant_25,Mumbai,144212.90
1000000039,39,Customer_39,166140.14,Merchant_25,Delhi,271013.37
1000000040,40,Customer_40,110275.90,Merchant_25,Chennai,323893.48
1000000041,41,Customer_41,136316.84,Merchant_25,Pune,199218.10
1000000042,42,Customer_42,103542.44,Merchant_25,Chennai,96805.61
1000000043,43,Customer_43,92047.90,Merchant_25,Pune,450009.85
1000000044,44,Customer_44,84197.62,Merchant_25,Chennai,262597.96
1000000045,45,Customer_45,115169.53,Merchant_25,Mumbai,105483.51
1000000046,46,Customer_46,112509.80,Merchant_25,Delhi,239065.43
1000000047,47,Customer_47,27865.42,Merchant_25,Bangalore,38528.86
1000000048,48,Customer_48,156640.28,Merchant_25,Chennai,433664.78
1000000049,49,Customer_49,186494.69,Merchant_25,Mumbai,123455.78
1000000050,50,Customer_50,11198.11,Merchant_25,Delhi,35777.25
1000000001,1,Customer_1,57774.89,Merchant_26,Bangalore,486337.64
1000000002,2,Customer_2,169285.87,Merchant_26,Pune,149997.57
1000000003,3,Customer_3,116226.11,Merchant_26,Mumbai,252624.05
1000000004,4,Customer_4,73149.59,Merchant_26,Pune,451095.49
1000000005,5,Customer_5,22462.29,Merchant_26,Mumbai,247576.72
1000000006,6,Customer_6,150547.44,Merchant_26,Bangalore,18095.81
1000000007,7,Customer_7,24351.69,Merchant_26,Delhi,167360.43
1000000008,8,Customer_8,31807.90,Merchant_26,Bangalore,396861.39
1000000009,9,Customer_9,131083.17,Merchant_26,Mumbai,87000.68
1000000010,10,Customer_10,82179.81,Merchant_26,Pune,351794.63
1000000011,11,Customer_11,194632.25,Merchant_26,Pune,445233.06
1000000012,12,Customer_12,196252.39,Merchant_26,Delhi,390848.18
1000000013,13,Customer_13,59290.07,Merchant_26,Delhi,432320.27
1000000014,14,Customer_14,78755.81,Merchant_26,Delhi,470359.68
1000000015,15,Customer_15,54751.60,Merchant_26,Delhi,101612.64
1000000016,16,Customer_16,71197.25,Merchant_26,Delhi,430031.17
1000000017,17,Customer_17,144276.76,Merchant_26,Pune,164331.09
1000000018,18,Customer_18,106725.49,Merchant_26,Delhi,400251.07
1000000019,19,Customer_19,179322.49,Merchant_26,Pune,94493.26
1000000020,20,Customer_20,42893.90,Merchant_26,Delhi,200569.00
1000000021,21,Customer_21,30859.68,Merchant_26,Chennai,69590.87
1000000022,22,Customer_22,177792.40,Merchant_26,Delhi,170184.18
1000000023,23,Customer_23,110986.62,Merchant_26,Pune,63767.63
1000000024,24,Customer_24,63177.42,Merchant_26,Pune,216822.32
1000000025,25,Customer_25,30200.44,Merchant_26,Bangalore,496206.29
1000000026,26,Customer_26,171757.05,Merchant_26,Chennai,13455.25
1000000027,27,Customer_27,98318.85,Merchant_26,Delhi,74382.62
1000000028,28,Customer_28,199008.43,Merchant_26,Bangalore,312201.63
1000000029,29,Customer_29,129061.78,Merchant_26,Chennai,85272.05
1000000030,30,Customer_30,73737.91,Merchant_26,Pune,413107.50
1000000031,31,Customer_31,127055.08,Merchant_26,Delhi,185974.51
1000000032,32,Customer_32,10290.50,Merchant_26,Pune,170045.38
1000000033,33,Customer_33,58238.66,Merchant_26,Bangalore,106098.64
1000000034,34,Customer_34,60138.79,Merchant_26,Chennai,250647.66
1000000035,35,Customer_35,78580.40,Merchant_26,Pune,285134.13
1000000036,36,Customer_36,12330.28,Merchant_26,Pune,119655.65
1000000037,37,Customer_37,40967.72,Merchant_26,Bangalore,210924.82
1000000038,38,Customer_38,24860.28,Merchant_26,Mumbai,144212.90
1000000039,39,Customer_39,190018.65,Merchant_26,Delhi,271013.37
1000000040,40,Customer_40,141612.63,Merchant_26,Chennai,323893.48
1000000041,41,Customer_41,71925.09,Merchant_26,Pune,199218.10
1000000042,42,Customer_42,194364.24,Merchant_26,Chennai,96805.61
1000000043,43,Customer_43,91529.47,Merchant_26,Pune,450009.85
1000000044,44,Customer_44,169516.83,Merchant_26,Chennai,262597.96
1000000045,45,Customer_45,35367.58,Merchant_26,Mumbai,105483.51
1000000046,46,Customer_46,37521.55,Merchant_26,Delhi,239065.43
1000000047,47,Customer_47,89120.46,Merchant_26,Bangalore,38528.86
1000000048,48,Customer_48,87547.26,Merchant_26,Chennai,433664.78
1000000049,49,Customer_49,76029.43,Merchant_26,Mumbai,123455.78
1000000050,50,Customer_50,21451.49,Merchant_26,Delhi,35777.25
1000000001,1,Customer_1,178399.16,Merchant_27,Bangalore,486337.64
1000000002,2,Customer_2,12409.45,Merchant_27,Pune,149997.57
1000000003,3,Customer_3,69892.78,Merchant_27,Mumbai,252624.05
1000000004,4,Customer_4,38304.86,Merchant_27,Pune,451095.49
1000000005,5,Customer_5,124650.17,Merchant_27,Mumbai,247576.72
1000000006,6,Customer_6,59962.95,Merchant_27,Bangalore,18095.81
1000000007,7,Customer_7,63721.07,Merchant_27,Delhi,167360.43
1000000008,8,Customer_8,174952.57,Merchant_27,Bangalore,396861.39
1000000009,9,Customer_9,76787.04,Merchant_27,Mumbai,87000.68
1000000010,10,Customer_10,50598.52,Merchant_27,Pune,351794.63
1000000011,11,Customer_11,172099.15,Merchant_27,Pune,445233.06
1000000012,12,Customer_12,121385.80,Merchant_27,Delhi,390848.18
1000000013,13,Customer_13,186660.56,Merchant_27,Delhi,432320.27
1000000014,14,Customer_14,192273.33,Merchant_27,Delhi,470359.68
1000000015,15,Customer_15,83105.50,Merchant_27,Delhi,101612.64
1000000016,16,Customer_16,24459.38,Merchant_27,Delhi,430031.17
1000000017,17,Customer_17,178859.14,Merchant_27,Pune,164331.09
1000000018,18,Customer_18,116128.07,Merchant_27,Delhi,400251.07
1000000019,19,Customer_19,129719.91,Merchant_27,Pune,94493.26
1000000020,20,Customer_20,18088.78,Merchant_27,Delhi,200569.00
1000000021,21,Customer_21,75349.24,Merchant_27,Chennai,69590.87
1000000022,22,Customer_22,143168.97,Merchant_27,Delhi,170184.18
1000000023,23,Customer_23,198174.36,Merchant_27,Pune,63767.63
1000000024,24,Customer_24,91332.19,Merchant_27,Pune,216822.32
1000000025,25,Customer_25,78714.37,Merchant_27,Bangalore,496206.29
1000000026,26,Customer_26,61105.71,Merchant_27,Chennai,13455.25
1000000027,27,Customer_27,170266.86,Merchant_27,Delhi,74382.62
1000000028,28,Customer_28,46341.48,Merchant_27,Bangalore,312201.63
1000000029,29,Customer_29,120941.19,Merchant_27,Chennai,85272.05
1000000030,30,Customer_30,193390.96,Merchant_27,Pune,413107.50
1000000031,31,Customer_31,181851.82,Merchant_27,Delhi,185974.51
1000000032,32,Customer_32,48157.59,Merchant_27,Pune,170045.38
1000000033,33,Customer_33,69058.21,Merchant_27,Bangalore,106098.64
1000000034,34,Customer_34,175810.75,Merchant_27,Chennai,250647.66
1000000035,35,Customer_35,179115.88,Merchant_27,Pune,285134.13
1000000036,36,Customer_36,80364.04,Merchant_27,Pune,119655.65
1000000037,37,Customer_37,10907.15,Merchant_27,Bangalore,210924.82
1000000038,38,Customer_38,41103.98,Merchant_27,Mumbai,144212.90
1000000039,39,Customer_39,59087.11,Merchant_27,Delhi,271013.37
1000000040,40,Customer_40,164027.21,Merchant_27,Chennai,323893.48
1000000041,41,Customer_41,104358.92,Merchant_27,Pune,199218.10
1000000042,42,Customer_42,123540.64,Merchant_27,Chennai,96805.61
1000000043,43,Customer_43,23344.83,Merchant_27,Pune,450009.85
1000000044,44,Customer_44,170264.77,Merchant_27,Chennai,262597.96
1000000045,45,Customer_45,144601.38,Merchant_27,Mumbai,105483.51
1000000046,46,Customer_46,137007.93,Merchant_27,Delhi,239065.43
1000000047,47,Customer_47,11547.10,Merchant_27,Bangalore,38528.86
1000000048,48,Customer_48,121745.95,Merchant_27,Chennai,433664.78
1000000049,49,Customer_49,100587.39,Merchant_27,Mumbai,123455.78
1000000050,50,Customer_50,36848.94,Merchant_27,Delhi,35777.25
1000000001,1,Customer_1,183487.35,Merchant_28,Bangalore,486337.64
1000000002,2,Customer_2,102721.14,Merchant_28,Pune,149997.57
1000000003,3,Customer_3,148340.61,Merchant_28,Mumbai,252624.05
1000000004,4,Customer_4,56342.20,Merchant_28,Pune,451095.49
1000000005,5,Customer_5,46650.06,Merchant_28,Mumbai,247576.72
1000000006,6,Customer_6,54314.40,Merchant_28,Bangalore,18095.81
1000000007,7,Customer_7,147530.90,Merchant_28,Delhi,167360.43
1000000008,8,Customer_8,61644.36,Merchant_28,Bangalore,396861.39
1000000009,9,Customer_9,62662.23,Merchant_28,Mumbai,87000.68
1000000010,10,Customer_10,190951.93,Merchant_28,Pune,351794.63
1000000011,11,Customer_11,166788.90,Merchant_28,Pune,445233.06
1000000012,12,Customer_12,150170.80,Merchant_28,Delhi,390848.18
1000000013,13,Customer_13,193835.37,Merchant_28,Delhi,432320.27
1000000014,14,Customer_14,26781.89,Merchant_28,Delhi,470359.68
1000000015,15,Customer_15,77173.64,Merchant_28,Delhi,101612.64
1000000016,16,Customer_16,22427.92,Merchant_28,Delhi,430031.17
1000000017,17,Customer_17,146461.28,Merchant_28,Pune,164331.09
1000000018,18,Customer_18,32352.60,Merchant_28,Delhi,400251.07
1000000019,19,Customer_19,20676.70,Merchant_28,Pune,94493.26
1000000020,20,Customer_20,152378.09,Merchant_28,Delhi,200569.00
1000000021,21,Customer_21,160632.57,Merchant_28,Chennai,69590.87
1000000022,22,Customer_22,67619.46,Merchant_28,Delhi,170184.18
1000000023,23,Customer_23,21961.59,Merchant_28,Pune,63767.63
1000000024,24,Customer_24,94199.93,Merchant_28,Pune,216822.32
1000000025,25,Customer_25,114331.47,Merchant_28,Bangalore,496206.29
1000000026,26,Customer_26,176544.46,Merchant_28,Chennai,13455.25
1000000027,27,Customer_27,59371.48,Merchant_28,Delhi,74382.62
1000000028,28,Customer_28,103641.12,Merchant_28,Bangalore,312201.63
1000000029,29,Customer_29,66897.53,Merchant_28,Chennai,85272.05
1000000030,30,Customer_30,30279.22,Merchant_28,Pune,413107.50
1000000031,31,Customer_31,106707.07,Merchant_28,Delhi,185974.51
1000000032,32,Customer_32,165271.00,Merchant_28,Pune,170045.38
1000000033,33,Customer_33,155052.54,Merchant_28,Bangalore,106098.64
1000000034,34,Customer_34,49063.75,Merchant_28,Chennai,250647.66
1000000035,35,Customer_35,15951.50,Merchant_28,Pune,285134.13
1000000036,36,Customer_36,98770.12,Merchant_28,Pune,119655.65
1000000037,37,Customer_37,46726.09,Merchant_28,Bangalore,210924.82
1000000038,38,Customer_38,179016.99,Merchant_28,Mumbai,144212.90
1000000039,39,Customer_39,29146.32,Merchant_28,Delhi,271013.37
1000000040,40,Customer_40,137798.70,Merchant_28,Chennai,323893.48
1000000041,41,Customer_41,111362.54,Merchant_28,Pune,199218.10
1000000042,42,Customer_42,149588.41,Merchant_28,Chennai,96805.61
1000000043,43,Customer_43,166150.26,Merchant_28,Pune,450009.85
1000000044,44,Customer_44,141172.78,Merchant_28,Chennai,262597.96
1000000045,45,Customer_45,77138.63,Merchant_28,Mumbai,105483.51
1000000046,46,Customer_46,188263.45,Merchant_28,Delhi,239065.43
1000000047,47,Customer_47,180542.52,Merchant_28,Bangalore,38528.86
1000000048,48,Customer_48,127115.90,Merchant_28,Chennai,433664.78
1000000049,49,Customer_49,177443.05,Merchant_28,Mumbai,123455.78
1000000050,50,Customer_50,75054.22,Merchant_28,Delhi,35777.25
1000000001,1,Customer_1,88540.33,Merchant_29,Bangalore,486337.64
1000000002,2,Customer_2,52417.85,Merchant_29,Pune,149997.57
1000000003,3,Customer_3,164346.53,Merchant_29,Mumbai,252624.05
1000000004,4,Customer_4,132187.83,Merchant_29,Pune,451095.49
1000000005,5,Customer_5,128420.55,Merchant_29,Mumbai,247576.72
1000000006,6,Customer_6,195747.76,Merchant_29,Bangalore,18095.81
1000000007,7,Customer_7,155138.94,Merchant_29,Delhi,167360.43
1000000008,8,Customer_8,107651.72,Merchant_29,Bangalore,396861.39
1000000009,9,Customer_9,107266.37,Merchant_29,Mumbai,87000.68
1000000010,10,Customer_10,199835.42,Merchant_29,Pune,351794.63
1000000011,11,Customer_11,158926.41,Merchant_29,Pune,445233.06
1000000012,12,Customer_12,132676.99,Merchant_29,Delhi,390848.18
1000000013,13,Customer_13,125932.20,Merchant_29,Delhi,432320.27
1000000014,14,Customer_14,109269.56,Merchant_29,Delhi,470359.68
1000000015,15,Customer_15,37436.53,Merchant_29,Delhi,101612.64
1000000016,16,Customer_16,81473.13,Merchant_29,Delhi,430031.17
1000000017,17,Customer_17,14001.61,Merchant_29,Pune,164331.09
1000000018,18,Customer_18,121558.52,Merchant_29,Delhi,400251.07
1000000019,19,Customer_19,72385.79,Merchant_29,Pune,94493.26
1000000020,20,Customer_20,23413.30,Merchant_29,Delhi,200569.00
1000000021,21,Customer_21,144268.77,Merchant_29,Chennai,69590.87
1000000022,22,Customer_22,56162.52,Merchant_29,Delhi,170184.18
1000000023,23,Customer_23,136990.85,Merchant_29,Pune,63767.63
1000000024,24,Customer_24,87580.09,Merchant_29,Pune,216822.32
1000000025,25,Customer_25,126585.31,Merchant_29,Bangalore,496206.29
1000000026,26,Customer_26,156757.45,Merchant_29,Chennai,13455.25
1000000027,27,Customer_27,58868.58,Merchant_29,Delhi,74382.62
1000000028,28,Customer_28,117220.32,Merchant_29,Bangalore,312201.63
1000000029,29,Customer_29,82994.88,Merchant_29,Chennai,85272.05
1000000030,30,Customer_30,70331.36,Merchant_29,Pune,413107.50
1000000031,31,Customer_31,64989.40,Merchant_29,Delhi,185974.51
1000000032,32,Customer_32,151982.32,Merchant_29,Pune,170045.38
1000000033,33,Customer_33,135005.39,Merchant_29,Bangalore,106098.64
1000000034,34,Customer_34,182936.65,Merchant_29,Chennai,250647.66
1000000035,35,Customer_35,162111.28,Merchant_29,Pune,285134.13
1000000036,36,Customer_36,73379.49,Merchant_29,Pune,119655.65
1000000037,37,Customer_37,111747.41,Merchant_29,Bangalore,210924.82
1000000038,38,Customer_38,101490.94,Merchant_29,Mumbai,144212.90
1000000039,39,Customer_39,15652.54,Merchant_29,Delhi,271013.37
1000000040,40,Customer_40,73328.47,Merchant_29,Chennai,323893.48
1000000041,41,Customer_41,18320.17,Merchant_29,Pune,199218.10
1000000042,42,Customer_42,11241.95,Merchant_29,Chennai,96805.61
1000000043,43,Customer_43,42913.92,Merchant_29,Pune,450009.85
1000000044,44,Customer_44,83094.75,Merchant_29,Chennai,262597.96
1000000045,45,Customer_45,126536.63,Merchant_29,Mumbai,105483.51
1000000046,46,Customer_46,12743.28,Merchant_29,Delhi,239065.43
1000000047,47,Customer_47,57846.49,Merchant_29,Bangalore,38528.86
1000000048,48,Customer_48,141760.24,Merchant_29,Chennai,433664.78
1000000049,49,Customer_49,73513.22,Merchant_29,Mumbai,123455.78
1000000050,50,Customer_50,138425.53,Merchant_29,Delhi,35777.25
1000000001,1,Customer_1,130731.09,Merchant_30,Bangalore,486337.64
1000000002,2,Customer_2,132248.41,Merchant_30,Pune,149997.57
1000000003,3,Customer_3,47014.15,Merchant_30,Mumbai,252624.05
1000000004,4,Customer_4,159210.55,Merchant_30,Pune,451095.49
1000000005,5,Customer_5,148407.19,Merchant_30,Mumbai,247576.72
1000000006,6,Customer_6,185759.50,Merchant_30,Bangalore,18095.81
1000000007,7,Customer_7,132354.99,Merchant_30,Delhi,167360.43
1000000008,8,Customer_8,107425.68,Merchant_30,Bangalore,396861.39
1000000009,9,Customer_9,120320.28,Merchant_30,Mumbai,87000.68
1000000010,10,Customer_10,52069.69,Merchant_30,Pune,351794.63
1000000011,11,Customer_11,135826.81,Merchant_30,Pune,445233.06
1000000012,12,Customer_12,23481.07,Merchant_30,Delhi,390848.18
1000000013,13,Customer_13,191879.29,Merchant_30,Delhi,432320.27
1000000014,14,Customer_14,113510.48,Merchant_30,Delhi,470359.68
1000000015,15,Customer_15,123990.71,Merchant_30,Delhi,101612.64
1000000016,16,Customer_16,52423.07,Merchant_30,Delhi,430031.17
1000000017,17,Customer_17,150506.20,Merchant_30,Pune,164331.09
1000000018,18,Customer_18,198975.17,Merchant_30,Delhi,400251.07
1000000019,19,Customer_19,74821.72,Merchant_30,Pune,94493.26
1000000020,20,Customer_20,65580.97,Merchant_30,Delhi,200569.00
1000000021,21,Customer_21,92624.80,Merchant_30,Chennai,69590.87
1000000022,22,Customer_22,88347.49,Merchant_30,Delhi,170184.18
1000000023,23,Customer_23,167678.01,Merchant_30,Pune,63767.63
1000000024,24,Customer_24,124155.83,Merchant_30,Pune,216822.32
1000000025,25,Customer_25,63055.32,Merchant_30,Bangalore,496206.29
1000000026,26,Customer_26,16446.35,Merchant_30,Chennai,13455.25
1000000027,27,Customer_27,61485.76,Merchant_30,Delhi,74382.62
1000000028,28,Customer_28,77925.36,Merchant_30,Bangalore,312201.63
1000000029,29,Customer_29,160840.49,Merchant_30,Chennai,85272.05
1000000030,30,Customer_30,173934.44,Merchant_30,Pune,413107.50
1000000031,31,Customer_31,70831.31,Merchant_30,Delhi,185974.51
1000000032,32,Customer_32,192715.38,Merchant_30,Pune,170045.38
1000000033,33,Customer_33,16125.14,Merchant_30,Bangalore,106098.64
1000000034,34,Customer_34,133921.04,Merchant_30,Chennai,250647.66
1000000035,35,Customer_35,157887.09,Merchant_30,Pune,285134.13
1000000036,36,Customer_36,145244.04,Merchant_30,Pune,119655.65
1000000037,37,Customer_37,113076.57,Merchant_30,Bangalore,210924.82
1000000038,38,Customer_38,169268.84,Merchant_30,Mumbai,144212.90
1000000039,39,Customer_39,131594.70,Merchant_30,Delhi,271013.37
1000000040,40,Customer_40,171795.54,Merchant_30,Chennai,323893.48
1000000041,41,Customer_41,87194.49,Merchant_30,Pune,199218.10
1000000042,42,Customer_42,43695.11,Merchant_30,Chennai,96805.61
1000000043,43,Customer_43,52480.14,Merchant_30,Pune,450009.85
1000000044,44,Customer_44,31718.80,Merchant_30,Chennai,262597.96
1000000045,45,Customer_45,99473.77,Merchant_30,Mumbai,105483.51
1000000046,46,Customer_46,194488.85,Merchant_30,Delhi,239065.43
1000000047,47,Customer_47,131376.91,Merchant_30,Bangalore,38528.86
1000000048,48,Customer_48,100507.54,Merchant_30,Chennai,433664.78
1000000049,49,Customer_49,72356.11,Merchant_30,Mumbai,123455.78
1000000050,50,Customer_50,169962.54,Merchant_30,Delhi,35777.25
1000000001,1,Customer_1,97405.45,Merchant_31,Bangalore,486337.64
1000000002,2,Customer_2,82127.97,Merchant_31,Pune,149997.57
1000000003,3,Customer_3,135066.15,Merchant_31,Mumbai,252624.05
1000000004,4,Customer_4,144987.27,Merchant_31,Pune,451095.49
1000000005,5,Customer_5,49783.53,Merchant_31,Mumbai,247576.72
1000000006,6,Customer_6,66481.96,Merchant_31,Bangalore,18095.81
1000000007,7,Customer_7,120861.50,Merchant_31,Delhi,167360.43
1000000008,8,Customer_8,168385.29,Merchant_31,Bangalore,396861.39
1000000009,9,Customer_9,23642.83,Merchant_31,Mumbai,87000.68
1000000010,10,Customer_10,113545.93,Merchant_31,Pune,351794.63
1000000011,11,Customer_11,18415.51,Merchant_31,Pune,445233.06
1000000012,12,Customer_12,80585.53,Merchant_31,Delhi,390848.18
